orden_id;order_item_id;producto_id;vendedor_id;fecha_envio_limite;precio;valor_flete;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto
47673PB42A;A;PB42;VE2501;21/07/2017 11:52;74.04;3.06;20001;Valledupar;Cesar;Ropa de adultos;24;24;23;1348;45;30;37
28714PB29A;A;PB29;VE1019;03/06/2018 08:53;78.34;21.16;11001;Bogota d.c.;Bogota d.c.;Ropa de adultos;13;39;22;606;8;34;32
55344PE33B;B;PE33;VE3295;24/08/2017 16:35;39.78;19.33;52203;Colon;Nariño;Tecnología;14;12;14;103;32;8;13
47079PO21B;B;PO21;VE5979;16/10/2017 03:40;20.9;3.48;17001;Manizales;Caldas;Productos ecoamigables;26;23;0;398;39;7;17
31240PK96A;A;PK96;VE5681;15/04/2018 14:25;28.1;47.04;52411;Linares;Nariño;Deportes;40;40;10;1280;19;42;24
24045PI29A;A;PI29;VE3607;15/03/2018 07:28;154.74;52.44;52411;Linares;Nariño;Juguetes;19;25;40;1074;23;24;11
29522PA35A;A;PA35;VE6542;23/02/2018 20:03;225.53;72.2;54001;Cucuta;Norte de santander;Electrodomésticos;35;27;26;368;54;6;1
67117PM55A;A;PM55;VE7503;12/04/2018 16:33;195.7;25.99;50686;San juanito;Meta;Ferretería;34;21;26;195;35;16;23
7384PR92A;A;PR92;VE8699;04/12/2017 22:15;72.25;10.66;50683;San juan de arama;Meta;Frutas y verduras;40;7;9;394;46;30;28
88271PI47A;A;PI47;VE2738;28/05/2018 05:19;119.77;11.55;86001;Mocoa;Putumayo;Juguetes;1;35;22;1215;42;7;31
27203PC17A;A;PC17;VE1206;31/07/2017 17:27;2.1;13.22;52051;Arboleda;Nariño;Ropa infantil;29;24;11;3231;20;31;9
9778PS64B;B;PS64;VE2715;18/08/2017 13:38;236.25;10.88;5002;Abejorral;Antioquia;Carnicería;21;17;7;1036;9;28;9
77145PE65A;A;PE65;VE2738;16/08/2017 15:25;5.61;0.12;66001;Pereira;Risaralda;Tecnología;5;7;37;4259;44;37;35
176PN98A;A;PN98;VE1266;30/12/2017 13:27;147.1;10.63;52411;Linares;Nariño;Dormitorio;9;7;25;5301;2;7;37
85624PA94A;A;PA94;VE9713;13/03/2018 19:44;70.55;9.23;50683;San juan de arama;Meta;Electrodomésticos;2;1;26;3666;19;1;22
88964PA40A;A;PA40;VE7281;04/01/2018 00:32;225.18;4.88;52480;Nariño;Nariño;Electrodomésticos;13;17;14;1285;45;2;23
89332PI67A;A;PI67;VE2456;08/06/2018 03:52;150.08;6.79;85001;Yopal;Casanare;Juguetes;33;40;31;5599;9;16;20
23755PD61A;A;PD61;VE3939;15/11/2017 14:57;209.74;41.94;66001;Pereira;Risaralda;Celulares;33;34;7;9923;29;33;1
100976PM65A;A;PM65;VE6422;15/05/2018 08:17;67.33;8.15;52210;Contadero;Nariño;Ferretería;18;26;31;679;20;19;39
42948PJ27A;A;PJ27;VE8722;22/02/2018 20:46;58.98;26.59;52378;La cruz;Nariño;Mascotas;21;13;0;1606;41;13;15
79688PH28A;A;PH28;VE2501;29/12/2017 21:59;8.45;42.92;52323;Gualmatan;Nariño;Bebés ;34;8;17;575;27;38;17
85431PH51A;A;PH51;VE9623;27/09/2017 10:44;176.21;25.17;66001;Pereira;Risaralda;Bebés ;38;36;32;5069;79;16;14
96844PN53A;A;PN53;VE3276;17/08/2017 03:27;184.5;17.17;52405;Leiva;Nariño;Dormitorio;4;14;34;1577;22;9;10
31606PO49A;A;PO49;VE7866;24/09/2017 19:15;6.57;3.52;52411;Linares;Nariño;Productos ecoamigables;25;5;19;1907;35;20;20
66618PD41A;A;PD41;VE1206;04/08/2017 03:57;175.22;4.18;94001;Inirida;Guainia;Celulares;15;19;27;2074;26;4;28
96267PA83A;A;PA83;VE5999;15/07/2017 14:02;120.48;45.31;17001;Manizales;Caldas;Electrodomésticos;20;37;25;613;11;11;31
34535PB17A;A;PB17;VE6646;31/08/2017 05:48;24.55;2.01;52435;Mallama;Nariño;Ropa de adultos;28;14;40;4623;15;13;19
96637PP54A;A;PP54;VE8895;18/05/2018 13:10;83.32;12.52;52240;Chachagui;Nariño;Licor;33;18;10;150;38;6;19
84200PF97A;A;PF97;VE4436;25/02/2018 11:46;161.05;29.24;66001;Pereira;Risaralda;Muebles;3;29;4;501;49;28;5
19665PG94A;A;PG94;VE8511;26/10/2017 05:21;306.08;44.8;52083;Belen;Nariño;Salud;6;12;6;470;37;10;23
20706PF19A;A;PF19;VE1266;08/03/2018 16:26;54.67;61.62;8001;Barranquilla;Atlantico;Muebles;37;29;31;179;15;14;54
56887PR86A;A;PR86;VE3607;23/12/2017 15:37;567.97;41.77;11001;Bogota d.c.;Bogota d.c.;Frutas y verduras;39;12;14;5145;32;34;29
29184PR28A;A;PR28;VE3582;11/12/2017 14:40;8.23;13.92;66001;Pereira;Risaralda;Frutas y verduras;11;37;10;1111;33;18;16
47810PS60B;B;PS60;VE5473;03/12/2017 15:23;92.24;1.18;54003;Abrego;Norte de santander;Carnicería;20;9;4;874;44;30;32
93894PL24A;A;PL24;VE2068;18/03/2018 20:05;43.41;43.53;52565;Providencia;Nariño;Libros;31;34;22;1804;13;17;11
44352PH47A;A;PH47;VE8699;06/02/2018 17:16;12.93;9.21;52323;Gualmatan;Nariño;Bebés ;32;11;23;1058;66;15;30
77048PR57A;A;PR57;VE7882;21/07/2017 06:39;230.27;44.83;52411;Linares;Nariño;Frutas y verduras;18;33;28;1141;15;16;11
6236PN31A;A;PN31;VE5473;13/02/2018 12:41;35.5;9.79;50001;Villavicencio;Meta;Dormitorio;5;40;30;3433;23;34;14
107072PR81A;A;PR81;VE4829;09/12/2017 09:09;69.36;2.59;50686;San juanito;Meta;Frutas y verduras;14;8;5;985;27;18;35
29603PN15A;A;PN15;VE4446;27/09/2017 02:29;53.4;49.7;52385;La llanada;Nariño;Dormitorio;25;7;10;4576;25;4;14
17813PB63A;A;PB63;VE8486;31/01/2018 06:03;94.66;30.62;52323;Gualmatan;Nariño;Ropa de adultos;4;21;1;633;29;17;15
80811PB22A;A;PB22;VE9434;03/05/2018 04:42;69.25;14.34;50686;San juanito;Meta;Ropa de adultos;39;27;36;430;21;32;22
9673PG42A;A;PG42;VE5389;07/04/2018 16:04;116.02;65.03;81001;Arauca;Arauca;Salud;30;29;4;1100;9;24;19
26308PH12A;A;PH12;VE8455;17/08/2017 04:42;126.54;9.32;66001;Pereira;Risaralda;Bebés ;16;37;20;900;29;36;53
42863PA23A;A;PA23;VE1504;20/06/2018 15:35;4.13;19.79;76001;Cali;Valle del cauca;Electrodomésticos;34;13;30;1428;18;22;13
78346PH48A;A;PH48;VE8544;15/01/2018 19:23;106.43;2.91;52411;Linares;Nariño;Bebés ;30;34;28;3059;30;5;19
22854PI55A;A;PI55;VE2926;03/11/2017 01:29;429.7;7.53;73001;Ibague;Tolima;Juguetes;12;26;33;18;22;13;11
13450PS61A;A;PS61;VE4502;29/03/2018 08:08;160.99;12.5;54003;Abrego;Norte de santander;Carnicería;29;29;33;2992;28;39;15
49526PM76A;A;PM76;VE4179;03/04/2018 17:09;37.92;20.83;15001;Tunja;Boyaca;Ferretería;17;18;7;2341;22;25;28
34763PT85A;A;PT85;VE8511;11/09/2017 09:33;97.76;31.09;19001;Popayan;Cauca;Tarjetas regalo;23;14;13;936;52;6;33
26660PG17A;A;PG17;VE5999;23/03/2018 07:20;21.1;45.48;5002;Abejorral;Antioquia;Salud;22;13;23;2;47;30;25
107243PH50A;A;PH50;VE9946;15/11/2017 13:27;9.97;13.85;20001;Valledupar;Cesar;Bebés ;35;39;6;1666;17;15;12
74388PA21A;A;PA21;VE1830;25/10/2017 15:27;61.51;15.77;52418;Los andes;Nariño;Electrodomésticos;9;17;13;2898;17;21;29
111845PK20B;B;PK20;VE3295;17/01/2018 21:25;66.12;0.61;52411;Linares;Nariño;Deportes;23;19;35;1921;15;3;2
36931PN46A;A;PN46;VE6107;09/02/2018 15:06;41.27;28.08;11001;Bogota d.c.;Bogota d.c.;Dormitorio;33;14;26;633;33;3;44
101943PT27A;A;PT27;VE9186;18/08/2017 20:06;51.45;8.39;52203;Colon;Nariño;Tarjetas regalo;16;3;34;2225;22;28;37
80173PF17A;A;PF17;VE2715;19/10/2017 19:42;55.0;6.1;76001;Cali;Valle del cauca;Muebles;26;14;12;2692;49;18;17
112271PO47A;A;PO47;VE6571;31/05/2018 18:44;110.19;4.45;68001;Bucaramanga;Santander;Productos ecoamigables;0;3;6;343;23;10;13
38471PC27A;A;PC27;VE1402;09/09/2017 03:24;242.6;11.08;66001;Pereira;Risaralda;Ropa infantil;6;32;31;1612;37;12;25
70516PI57B;B;PI57;VE2740;13/09/2017 05:07;150.27;17.8;8001;Barranquilla;Atlantico;Juguetes;9;18;18;962;13;31;26
30229PJ38A;A;PJ38;VE4052;01/03/2018 01:33;69.2;5.61;20001;Valledupar;Cesar;Mascotas;11;37;6;129;24;7;33
48022PT71A;A;PT71;VE9609;14/03/2018 22:05;54.6;3.73;50001;Villavicencio;Meta;Tarjetas regalo;0;33;37;202;11;26;16
45647PM81A;A;PM81;VE9530;23/01/2018 11:28;214.24;65.71;50006;Acacias;Meta;Ferretería;12;39;4;1761;20;24;18
96032PN74A;A;PN74;VE4481;08/10/2017 11:32;15.64;4.68;70001;Sincelejo;Sucre;Dormitorio;13;31;19;1384;43;25;12
11119PP12A;A;PP12;VE6646;07/09/2017 08:13;221.09;22.38;50006;Acacias;Meta;Licor;1;16;15;3625;28;5;11
106852PH45A;A;PH45;VE8722;12/08/2017 13:52;602.72;24.58;8001;Barranquilla;Atlantico;Bebés ;23;27;3;912;65;33;28
79519PN42B;B;PN42;VE2302;29/01/2018 20:12;17.88;5.78;44001;Riohacha;La guajira;Dormitorio;14;36;35;2215;1;22;22
106578PE19A;A;PE19;VE1307;11/05/2018 19:37;100.41;2.7;52565;Providencia;Nariño;Tecnología;3;23;14;332;20;6;25
67445PS68A;A;PS68;VE6936;19/05/2018 17:14;192.1;26.21;94001;Inirida;Guainia;Carnicería;40;18;27;558;39;6;27
39130PQ89A;A;PQ89;VE6422;03/06/2018 20:47;80.82;16.1;52323;Gualmatan;Nariño;Lácteos;18;39;4;3030;44;9;4
80836PO97A;A;PO97;VE5588;18/02/2018 10:25;90.89;17.43;50006;Acacias;Meta;Productos ecoamigables;19;6;22;646;16;56;35
53515PI61A;A;PI61;VE8325;07/05/2018 15:53;46.3;7.46;52473;Mosquera;Nariño;Juguetes;37;10;5;732;21;4;24
102083PG98A;A;PG98;VE1266;05/02/2018 07:34;90.62;8.43;52411;Linares;Nariño;Salud;4;7;1;1332;59;14;10
86772PM71A;A;PM71;VE9946;22/06/2018 17:45;48.98;1.16;50686;San juanito;Meta;Ferretería;17;8;14;5302;34;4;9
63930PL39A;A;PL39;VE2561;07/04/2018 12:47;29.06;9.16;52356;Ipiales;Nariño;Libros;18;21;5;2690;33;19;32
84605PS53D;D;PS53;VE2942;09/08/2017 19:18;76.64;0.65;52210;Contadero;Nariño;Carnicería;23;10;30;159;25;1;19
42443PA34A;A;PA34;VE9276;07/06/2018 21:08;32.05;25.73;50001;Villavicencio;Meta;Electrodomésticos;22;27;15;2132;18;13;32
68738PC69A;A;PC69;VE4481;15/06/2018 22:08;25.17;8.45;19001;Popayan;Cauca;Ropa infantil;39;35;20;375;5;5;34
68328PL95A;A;PL95;VE2992;20/09/2017 13:35;7.95;1.31;52405;Leiva;Nariño;Libros;10;13;32;1491;56;11;12
73392PN22A;A;PN22;VE6668;06/04/2018 08:44;253.38;1.2;52490;Olaya herrera;Nariño;Dormitorio;3;30;19;4689;10;16;10
80686PF82A;A;PF82;VE3159;06/12/2017 11:54;131.59;1.78;91001;Leticia;Amazonas;Muebles;40;29;26;142;30;25;4
40047PR88A;A;PR88;VE7147;04/12/2017 22:25;390.65;7.31;66001;Pereira;Risaralda;Frutas y verduras;2;19;40;4594;39;1;20
74857PK50A;A;PK50;VE4277;31/03/2018 16:36;48.01;39.22;52473;Mosquera;Nariño;Deportes;23;11;25;1589;36;28;24
35601PM64A;A;PM64;VE8917;14/12/2017 08:27;115.13;11.41;63001;Armenia;Quindio;Ferretería;29;23;30;414;39;16;34
5903PA63A;A;PA63;VE6060;25/01/2018 15:37;387.42;27.1;8001;Barranquilla;Atlantico;Electrodomésticos;37;37;28;3811;40;22;20
59352PP55A;A;PP55;VE9530;29/08/2017 06:40;20.46;26.71;8001;Barranquilla;Atlantico;Licor;12;34;17;2592;8;18;32
70195PS97A;A;PS97;VE9530;08/08/2017 13:08;423.06;75.56;66001;Pereira;Risaralda;Carnicería;21;29;32;3016;3;8;31
8407PT92A;A;PT92;VE5595;15/06/2018 06:47;145.22;14.44;52385;La llanada;Nariño;Tarjetas regalo;9;8;10;265;71;8;27
71002PB21A;A;PB21;VE2821;25/06/2018 15:40;10.67;20.3;44001;Riohacha;La guajira;Ropa de adultos;12;27;10;5881;30;24;20
61163PF15A;A;PF15;VE3743;09/08/2017 17:03;135.68;0.41;52399;La union;Nariño;Muebles;14;8;10;892;56;29;1
91188PF28A;A;PF28;VE2285;15/09/2017 14:37;19.7;15.95;85001;Yopal;Casanare;Muebles;20;28;0;5202;48;12;31
1994PN66A;A;PN66;VE7495;12/03/2018 20:04;83.18;0.83;5001;Medellin;Antioquia;Dormitorio;0;16;37;1507;38;26;29
37387PO36A;A;PO36;VE7211;10/09/2017 23:48;73.17;17.12;52565;Providencia;Nariño;Productos ecoamigables;1;2;33;95;1;14;26
111379PQ30A;A;PQ30;VE3292;02/10/2017 18:15;125.52;1.83;50686;San juanito;Meta;Lácteos;4;6;20;854;56;23;36
20151PO91C;C;PO91;VE1290;01/05/2018 02:45;78.17;6.14;5001;Medellin;Antioquia;Productos ecoamigables;20;2;14;1920;56;25;13
7632PA55A;A;PA55;VE2941;18/07/2017 20:20;32.58;43.57;8001;Barranquilla;Atlantico;Electrodomésticos;14;25;5;607;57;28;27
65503PO67A;A;PO67;VE5588;22/12/2017 17:57;31.1;0.73;17001;Manizales;Caldas;Productos ecoamigables;39;37;39;236;33;6;22
45212PD61A;A;PD61;VE2887;02/03/2018 20:53;38.92;42.29;11001;Bogota d.c.;Bogota d.c.;Celulares;35;26;35;80;44;12;25
14480PM70A;A;PM70;VE3840;24/05/2018 01:08;131.7;23.29;97001;Mitu;Vaupes;Ferretería;35;5;8;6641;14;18;10
72549PM86A;A;PM86;VE1211;22/02/2018 12:03;276.34;12.11;19001;Popayan;Cauca;Ferretería;31;33;34;217;53;23;33
6741PK52A;A;PK52;VE8544;29/04/2018 09:00;14.3;6.77;52210;Contadero;Nariño;Deportes;16;6;3;2967;24;16;18
19834PK35A;A;PK35;VE2561;11/04/2018 06:28;72.62;64.58;66001;Pereira;Risaralda;Deportes;11;11;17;1319;39;3;20
95477PJ31A;A;PJ31;VE3210;26/12/2017 02:27;2.01;12.47;50006;Acacias;Meta;Mascotas;23;9;20;2605;23;27;9
27727PD20A;A;PD20;VE4819;18/01/2018 09:21;50.49;12.11;52399;La union;Nariño;Celulares;15;12;11;8414;65;9;17
6039PB59A;A;PB59;VE4580;30/12/2017 23:32;59.07;14.27;27006;Acandi;Choco;Ropa de adultos;11;13;9;321;62;29;31
34373PR52A;A;PR52;VE5229;14/07/2017 20:09;406.91;12.04;54003;Abrego;Norte de santander;Frutas y verduras;39;26;39;338;55;12;41
53848PS98A;A;PS98;VE2114;30/01/2018 23:45;123.0;22.51;52356;Ipiales;Nariño;Carnicería;8;7;36;294;1;23;18
90209PM83B;B;PM83;VE8325;14/04/2018 12:23;65.38;2.45;50001;Villavicencio;Meta;Ferretería;38;14;24;2914;19;14;19
25912PE91A;A;PE91;VE6856;30/07/2017 10:17;37.11;11.59;52490;Olaya herrera;Nariño;Tecnología;10;24;23;1637;18;9;15
111393PP71A;A;PP71;VE2456;04/11/2017 15:35;88.54;0.94;25001;Agua de dios;Cundinamarca;Licor;22;21;29;2297;41;1;37
60522PL92A;A;PL92;VE2821;06/02/2018 04:16;51.55;31.86;52490;Olaya herrera;Nariño;Libros;19;8;32;1290;13;8;20
28556PF63A;A;PF63;VE5229;12/12/2017 22:58;69.53;13.16;95001;San jose del guaviare;Guaviare;Muebles;7;31;22;873;26;41;18
95074PJ73B;B;PJ73;VE8455;24/09/2017 17:41;199.88;27.0;50686;San juanito;Meta;Mascotas;38;28;2;1085;1;12;26
53154PB70A;A;PB70;VE2738;30/11/2017 05:31;82.79;41.8;52540;Policarpa;Nariño;Ropa de adultos;28;32;17;63;36;41;31
78001PL41A;A;PL41;VE7348;09/10/2017 09:05;136.3;8.12;50006;Acacias;Meta;Libros;38;14;24;98;53;26;30
106242PB16A;A;PB16;VE8544;15/03/2018 10:52;55.65;12.53;50683;San juan de arama;Meta;Ropa de adultos;29;12;3;8749;7;21;15
104160PB51A;A;PB51;VE3797;08/04/2018 22:04;153.06;5.24;91001;Leticia;Amazonas;Ropa de adultos;32;26;12;3639;68;27;10
67178PI17A;A;PI17;VE9623;18/12/2017 15:48;147.78;6.88;44001;Riohacha;La guajira;Juguetes;6;36;27;188;41;2;1
39207PC47A;A;PC47;VE6180;17/09/2017 19:09;111.71;8.62;52405;Leiva;Nariño;Ropa infantil;19;32;35;53;35;6;21
110419PC79A;A;PC79;VE2738;12/10/2017 09:29;460.34;4.41;52480;Nariño;Nariño;Ropa infantil;23;23;9;495;17;11;13
68803PK69A;A;PK69;VE2501;13/12/2017 09:19;325.95;31.94;70001;Sincelejo;Sucre;Deportes;15;11;9;1829;18;23;23
34673PE47B;B;PE47;VE8692;13/06/2018 10:18;2.71;6.26;95001;San jose del guaviare;Guaviare;Tecnología;40;30;8;1301;18;33;34
26637PK89B;B;PK89;VE8568;17/12/2017 04:59;29.86;60.4;50001;Villavicencio;Meta;Deportes;29;39;35;1703;35;11;34
71525PE45A;A;PE45;VE7503;12/03/2018 19:04;24.26;11.32;52399;La union;Nariño;Tecnología;9;35;5;2072;27;23;53
6338PF99M;M;PF99;VE8511;05/02/2018 12:05;90.49;13.12;88001;San andres;San andres;Muebles;23;24;32;4553;4;24;25
2799PL80A;A;PL80;VE7495;19/07/2017 07:48;292.69;7.01;52323;Gualmatan;Nariño;Libros;13;38;31;780;9;21;36
98235PF33A;A;PF33;VE6856;09/09/2017 20:10;61.25;6.45;27001;Quibdo;Choco;Muebles;31;18;18;2799;35;17;35
104365PN72A;A;PN72;VE4052;31/10/2017 17:53;171.38;43.1;52378;La cruz;Nariño;Dormitorio;18;27;1;1448;13;27;5
73043PC76A;A;PC76;VE3087;14/11/2017 04:32;27.83;54.22;66001;Pereira;Risaralda;Ropa infantil;17;4;30;1692;34;2;11
47171PR52A;A;PR52;VE1307;22/04/2018 19:54;232.93;2.55;52207;Consaca;Nariño;Frutas y verduras;2;33;1;1210;27;12;24
3223PJ34A;A;PJ34;VE1492;24/11/2017 14:20;1.85;8.62;27001;Quibdo;Choco;Mascotas;30;1;6;4293;16;40;14
4823PQ45A;A;PQ45;VE3062;29/01/2018 16:59;173.34;5.68;5001;Medellin;Antioquia;Lácteos;34;31;38;4930;23;28;4
87121PM67A;A;PM67;VE8692;03/10/2017 14:37;49.48;39.12;70001;Sincelejo;Sucre;Ferretería;25;32;12;8655;58;7;30
14911PK22A;A;PK22;VE3689;26/09/2017 02:33;5.93;7.2;50001;Villavicencio;Meta;Deportes;24;19;30;875;15;11;23
45491PQ59B;B;PQ59;VE9912;13/02/2018 01:12;23.02;26.63;5001;Medellin;Antioquia;Lácteos;30;37;30;2361;63;34;49
84131PF98A;A;PF98;VE1125;14/07/2017 09:10;58.44;21.03;52051;Arboleda;Nariño;Muebles;25;39;10;5115;20;18;22
8111PB14A;A;PB14;VE5681;25/10/2017 16:35;73.75;17.51;70001;Sincelejo;Sucre;Ropa de adultos;15;15;38;592;51;32;20
26272PO46A;A;PO46;VE5445;02/12/2017 03:25;69.26;23.81;52435;Mallama;Nariño;Productos ecoamigables;36;1;3;1665;31;24;23
20856PJ81B;B;PJ81;VE2740;03/03/2018 10:31;104.67;11.47;5002;Abejorral;Antioquia;Mascotas;10;25;38;3280;43;27;24
38342PS79A;A;PS79;VE5595;14/12/2017 13:32;103.56;24.82;17001;Manizales;Caldas;Carnicería;6;4;2;332;42;19;30
38371PL91A;A;PL91;VE6032;23/05/2018 08:06;87.05;1.35;50006;Acacias;Meta;Libros;22;31;37;879;21;14;30
61239PJ25A;A;PJ25;VE3276;27/02/2018 00:54;140.45;1.75;54003;Abrego;Norte de santander;Mascotas;14;32;40;252;34;3;15
58411PT34A;A;PT34;VE2012;21/10/2017 02:04;56.96;4.58;52381;La florida;Nariño;Tarjetas regalo;18;13;20;49;5;12;33
43052PB17A;A;PB17;VE6777;17/09/2017 10:51;583.2;68.64;50006;Acacias;Meta;Ropa de adultos;1;14;29;138;26;12;37
8007PA86B;B;PA86;VE8486;10/06/2018 17:43;91.96;9.18;50001;Villavicencio;Meta;Electrodomésticos;4;24;13;783;23;23;23
72176PH19A;A;PH19;VE6936;13/01/2018 17:04;349.4;7.38;52565;Providencia;Nariño;Bebés ;26;20;21;1457;11;32;5
107913PP31A;A;PP31;VE6107;05/05/2018 00:07;97.75;44.98;94001;Inirida;Guainia;Licor;34;5;14;1453;40;1;28
44231PG97A;A;PG97;VE3549;18/05/2018 13:21;23.79;55.56;17001;Manizales;Caldas;Salud;6;24;4;576;59;19;17
67644PA82A;A;PA82;VE5473;07/02/2018 22:10;3.86;6.52;52490;Olaya herrera;Nariño;Electrodomésticos;19;29;13;3184;22;9;18
18724PB31C;C;PB31;VE4436;29/08/2017 18:54;24.57;127.13;13006;Achi;Bolivar;Ropa de adultos;16;23;25;2980;3;31;11
7095PA75A;A;PA75;VE7016;20/04/2018 22:36;38.04;12.68;50006;Acacias;Meta;Electrodomésticos;36;36;26;1071;41;13;23
25254PG35A;A;PG35;VE6060;22/12/2017 05:16;81.69;13.5;97001;Mitu;Vaupes;Salud;15;6;3;1595;47;30;14
4294PO43A;A;PO43;VE8568;22/06/2018 15:27;63.21;19.25;5001;Medellin;Antioquia;Productos ecoamigables;6;10;21;138;35;18;27
77539PM33A;A;PM33;VE5595;31/05/2018 12:11;47.47;63.54;27001;Quibdo;Choco;Ferretería;7;16;16;1426;20;39;4
71239PC46A;A;PC46;VE8925;04/05/2018 18:02;21.59;23.08;5002;Abejorral;Antioquia;Ropa infantil;2;27;39;266;7;1;25
33009PR21A;A;PR21;VE8544;16/08/2017 14:58;74.23;30.61;97001;Mitu;Vaupes;Frutas y verduras;12;21;15;4287;45;9;9
105150PN51A;A;PN51;VE9186;25/01/2018 11:40;0.04;6.17;52210;Contadero;Nariño;Dormitorio;11;13;36;746;30;6;29
37498PT22A;A;PT22;VE4481;13/11/2017 02:40;149.22;73.41;88001;San andres;San andres;Tarjetas regalo;7;35;27;1812;39;22;13
63909PO30A;A;PO30;VE1290;04/01/2018 06:55;73.36;51.03;85001;Yopal;Casanare;Productos ecoamigables;4;20;7;1611;25;46;26
18924PM27A;A;PM27;VE3607;17/09/2017 11:16;275.26;17.92;54003;Abrego;Norte de santander;Ferretería;19;34;19;6620;13;27;14
9515PC27A;A;PC27;VE1206;30/12/2017 01:45;113.86;25.25;52540;Policarpa;Nariño;Ropa infantil;2;24;31;2521;7;5;21
14346PL64A;A;PL64;VE7885;06/06/2018 02:55;60.38;26.37;54003;Abrego;Norte de santander;Libros;26;29;38;709;1;22;25
6693PD69B;B;PD69;VE3215;26/03/2018 20:17;113.83;7.18;52210;Contadero;Nariño;Celulares;2;30;11;1689;32;9;19
96272PG40A;A;PG40;VE9864;27/07/2017 07:46;20.13;4.05;19001;Popayan;Cauca;Salud;4;32;2;897;33;7;30
71616PR35A;A;PR35;VE3806;10/11/2017 09:43;45.58;1.59;52323;Gualmatan;Nariño;Frutas y verduras;31;40;30;745;51;9;31
52764PM39A;A;PM39;VE7066;04/05/2018 16:56;31.65;21.79;66001;Pereira;Risaralda;Ferretería;22;2;28;1369;21;51;24
21298PI92C;C;PI92;VE4454;25/12/2017 18:28;18.2;6.76;23001;Monteria;Cordoba;Juguetes;17;23;27;4354;37;1;8
61790PJ55A;A;PJ55;VE6107;13/02/2018 11:41;252.53;84.79;52565;Providencia;Nariño;Mascotas;23;20;23;4180;36;21;19
61578PD74A;A;PD74;VE6422;25/07/2017 19:19;361.49;15.12;76001;Cali;Valle del cauca;Celulares;29;6;23;1730;44;16;15
17970PF31A;A;PF31;VE3087;15/04/2018 11:30;87.85;11.4;50006;Acacias;Meta;Muebles;39;16;3;123;25;3;37
94416PI35A;A;PI35;VE1504;14/02/2018 06:44;108.43;33.94;88001;San andres;San andres;Juguetes;5;27;0;2716;27;15;19
40015PN58A;A;PN58;VE1206;27/03/2018 07:23;446.92;14.18;52473;Mosquera;Nariño;Dormitorio;2;0;24;102;31;16;31
100106PQ85A;A;PQ85;VE3791;22/02/2018 21:41;143.53;3.07;52323;Gualmatan;Nariño;Lácteos;37;23;26;1784;26;29;24
68568PS45A;A;PS45;VE5389;15/11/2017 09:48;148.62;3.28;52083;Belen;Nariño;Carnicería;3;6;9;487;17;4;16
62857PB39A;A;PB39;VE3689;07/01/2018 21:36;111.49;0.0;52405;Leiva;Nariño;Ropa de adultos;7;18;27;381;43;48;29
83383PF92A;A;PF92;VE4002;19/07/2017 21:06;44.76;26.8;52356;Ipiales;Nariño;Muebles;17;26;33;504;35;31;19
91350PK91A;A;PK91;VE8325;29/07/2017 02:13;215.8;93.69;97001;Mitu;Vaupes;Deportes;15;28;15;1708;25;17;13
101090PE64A;A;PE64;VE4333;08/06/2018 17:06;216.01;11.32;76001;Cali;Valle del cauca;Tecnología;32;39;13;151;26;15;38
53571PA42A;A;PA42;VE2887;21/09/2017 21:26;430.89;14.42;8001;Barranquilla;Atlantico;Electrodomésticos;7;29;14;343;2;18;25
89577PS81A;A;PS81;VE3210;29/09/2017 12:02;78.26;8.12;50006;Acacias;Meta;Carnicería;25;18;4;2362;34;2;23
97559PT10A;A;PT10;VE6289;06/05/2018 19:21;3.1;13.79;52001;Pasto;Nariño;Tarjetas regalo;29;2;17;6200;54;26;15
14234PR46A;A;PR46;VE2821;28/12/2017 09:06;31.46;10.1;52480;Nariño;Nariño;Frutas y verduras;29;12;27;1469;32;14;33
104404PQ49A;A;PQ49;VE6294;27/05/2018 13:30;145.85;1.59;70001;Sincelejo;Sucre;Lácteos;26;38;4;370;53;28;30
29189PT43A;A;PT43;VE6936;30/03/2018 21:03;5.25;2.28;52356;Ipiales;Nariño;Tarjetas regalo;27;30;21;2312;44;24;21
62228PJ37A;A;PJ37;VE9912;29/11/2017 13:17;106.64;4.6;85001;Yopal;Casanare;Mascotas;23;13;24;874;24;6;13
77259PA95A;A;PA95;VE8338;19/04/2018 17:06;165.08;32.34;52435;Mallama;Nariño;Electrodomésticos;5;8;13;3498;11;17;31
17336PO50A;A;PO50;VE5346;12/11/2017 18:54;17.16;87.79;70001;Sincelejo;Sucre;Productos ecoamigables;20;28;22;1661;8;11;38
69731PT43A;A;PT43;VE5738;15/04/2018 23:34;45.79;1.23;52565;Providencia;Nariño;Tarjetas regalo;2;27;26;1734;31;5;24
38774PQ30A;A;PQ30;VE5595;25/07/2017 02:24;6.73;50.64;52473;Mosquera;Nariño;Lácteos;24;14;37;1898;47;14;20
107950PD91C;C;PD91;VE5445;20/12/2017 23:08;181.7;38.35;52323;Gualmatan;Nariño;Celulares;29;17;14;602;30;6;22
102675PB65A;A;PB65;VE8699;20/09/2017 17:42;180.58;3.83;5002;Abejorral;Antioquia;Ropa de adultos;18;17;0;1044;22;22;39
